Time differences (ps),Counts per bin,g2_normalized
-108800,233,1.0420281826061315
-108700,231,1.0330837346867656
-108600,244,1.0912226461626442
-108500,263,1.1761949013966204
-108400,223,0.9973059430093018
-108300,219,0.97941704717057
-108200,250,1.1180559899207418
-108100,238,1.0643893024045463
-108000,208,0.9302225836140573
-107900,236,1.0554448544851804
-107800,211,0.9436392554931062
-107700,234,1.0465004065658146
-107600,222,0.9928337190496188
-107500,256,1.1448893336788397
-107400,244,1.0912226461626442
-107300,239,1.0688615263642294
-107200,232,1.0375559586464485
-107100,233,1.0420281826061315
-107000,229,1.0241392867673995
-106900,238,1.0643893024045463
-106800,271,1.2119726930740842
-106700,230,1.0286115107270826
-106600,251,1.122528213880425
-106500,201,0.8989170158962765
-106400,238,1.0643893024045463
-106300,231,1.0330837346867656
-106200,220,0.9838892711302529
-106100,226,1.0107226148883508
-106000,218,0.9749448232108869
-105900,232,1.0375559586464485
-105800,227,1.0151948388480336
-105700,213,0.9525837034124721
-105600,220,0.9838892711302529
-105500,214,0.9570559273721551
-105400,225,1.0062503909286677
-105300,203,0.9078614638156425
-105200,221,0.9883614950899359
-105100,245,1.095694870122327
-105000,250,1.1180559899207418
-104900,219,0.97941704717057
-104800,248,1.109111542001376
-104700,236,1.0554448544851804
-104600,202,0.9033892398559595
-104500,219,0.97941704717057
-104400,242,1.082278198243278
-104300,230,1.0286115107270826
-104200,232,1.0375559586464485
-104100,218,0.9749448232108869
-104000,224,1.0017781669689847
-103900,251,1.122528213880425
-103800,234,1.0465004065658146
-103700,219,0.97941704717057
-103600,230,1.0286115107270826
-103500,226,1.0107226148883508
-103400,239,1.0688615263642294
-103300,230,1.0286115107270826
-103200,255,1.1404171097191569
-103100,242,1.082278198243278
-103000,228,1.0196670628077167
-102900,231,1.0330837346867656
-102800,245,1.095694870122327
-102700,243,1.0867504222029611
-102600,229,1.0241392867673995
-102500,189,0.8452503283800809
-102400,246,1.10016709408201
-102300,219,0.97941704717057
-102200,213,0.9525837034124721
-102100,252,1.127000437840108
-102000,241,1.0778059742835953
-101900,233,1.0420281826061315
-101800,233,1.0420281826061315
-101700,242,1.082278198243278
-101600,208,0.9302225836140573
-101500,242,1.082278198243278
-101400,234,1.0465004065658146
-101300,214,0.9570559273721551
-101200,237,1.0599170784448633
-101100,229,1.0241392867673995
-101000,218,0.9749448232108869
-100900,250,1.1180559899207418
-100800,217,0.970472599251204
-100700,239,1.0688615263642294
-100600,224,1.0017781669689847
-100500,226,1.0107226148883508
-100400,225,1.0062503909286677
-100300,214,0.9570559273721551
-100200,220,0.9838892711302529
-100100,225,1.0062503909286677
-100000,235,1.0509726305254974
-99900,232,1.0375559586464485
-99800,215,0.9615281513318381
-99700,217,0.970472599251204
-99600,222,0.9928337190496188
-99500,218,0.9749448232108869
-99400,210,0.9391670315334232
-99300,235,1.0509726305254974
-99200,240,1.0733337503239122
-99100,243,1.0867504222029611
-99000,200,0.8944447919365935
-98900,225,1.0062503909286677
-98800,235,1.0509726305254974
-98700,190,0.8497225523397639
-98600,224,1.0017781669689847
-98500,260,1.1627782295175717
-98400,229,1.0241392867673995
-98300,212,0.9481114794527892
-98200,232,1.0375559586464485
-98100,262,1.1717226774369376
-98000,243,1.0867504222029611
-97900,228,1.0196670628077167
-97800,251,1.122528213880425
-97700,246,1.10016709408201
-97600,234,1.0465004065658146
-97500,236,1.0554448544851804
-97400,229,1.0241392867673995
-97300,255,1.1404171097191569
-97200,225,1.0062503909286677
-97100,235,1.0509726305254974
-97000,226,1.0107226148883508
-96900,251,1.122528213880425
-96800,229,1.0241392867673995
-96700,236,1.0554448544851804
-96600,213,0.9525837034124721
-96500,192,0.8586670002591298
-96400,221,0.9883614950899359
-96300,227,1.0151948388480336
-96200,219,0.97941704717057
-96100,229,1.0241392867673995
-96000,224,1.0017781669689847
-95900,229,1.0241392867673995
-95800,210,0.9391670315334232
-95700,229,1.0241392867673995
-95600,254,1.1359448857594738
-95500,256,1.1448893336788397
-95400,253,1.1314726617997908
-95300,216,0.966000375291521
-95200,224,1.0017781669689847
-95100,206,0.9212781356946913
-95000,250,1.1180559899207418
-94900,236,1.0554448544851804
-94800,221,0.9883614950899359
-94700,230,1.0286115107270826
-94600,241,1.0778059742835953
-94500,235,1.0509726305254974
-94400,231,1.0330837346867656
-94300,222,0.9928337190496188
-94200,222,0.9928337190496188
-94100,250,1.1180559899207418
-94000,227,1.0151948388480336
-93900,209,0.9346948075737402
-93800,254,1.1359448857594738
-93700,219,0.97941704717057
-93600,235,1.0509726305254974
-93500,208,0.9302225836140573
-93400,232,1.0375559586464485
-93300,230,1.0286115107270826
-93200,239,1.0688615263642294
-93100,242,1.082278198243278
-93000,231,1.0330837346867656
-92900,233,1.0420281826061315
-92800,259,1.1583060055578887
-92700,238,1.0643893024045463
-92600,223,0.9973059430093018
-92500,232,1.0375559586464485
-92400,252,1.127000437840108
-92300,226,1.0107226148883508
-92200,241,1.0778059742835953
-92100,232,1.0375559586464485
-92000,242,1.082278198243278
-91900,224,1.0017781669689847
-91800,227,1.0151948388480336
-91700,241,1.0778059742835953
-91600,242,1.082278198243278
-91500,249,1.113583765961059
-91400,216,0.966000375291521
-91300,229,1.0241392867673995
-91200,203,0.9078614638156425
-91100,248,1.109111542001376
-91000,232,1.0375559586464485
-90900,245,1.095694870122327
-90800,231,1.0330837346867656
-90700,235,1.0509726305254974
-90600,231,1.0330837346867656
-90500,241,1.0778059742835953
-90400,230,1.0286115107270826
-90300,229,1.0241392867673995
-90200,237,1.0599170784448633
-90100,256,1.1448893336788397
-90000,223,0.9973059430093018
-89900,240,1.0733337503239122
-89800,245,1.095694870122327
-89700,247,1.1046393180416931
-89600,243,1.0867504222029611
-89500,228,1.0196670628077167
-89400,245,1.095694870122327
-89300,251,1.122528213880425
-89200,217,0.970472599251204
-89100,277,1.238806036832182
-89000,252,1.127000437840108
-88900,205,0.9168059117350084
-88800,247,1.1046393180416931
-88700,240,1.0733337503239122
-88600,237,1.0599170784448633
-88500,239,1.0688615263642294
-88400,220,0.9838892711302529
-88300,241,1.0778059742835953
-88200,231,1.0330837346867656
-88100,246,1.10016709408201
-88000,256,1.1448893336788397
-87900,267,1.1940837972353524
-87800,236,1.0554448544851804
-87700,244,1.0912226461626442
-87600,234,1.0465004065658146
-87500,226,1.0107226148883508
-87400,247,1.1046393180416931
-87300,257,1.1493615576385228
-87200,234,1.0465004065658146
-87100,246,1.10016709408201
-87000,229,1.0241392867673995
-86900,230,1.0286115107270826
-86800,220,0.9838892711302529
-86700,200,0.8944447919365935
-86600,232,1.0375559586464485
-86500,226,1.0107226148883508
-86400,251,1.122528213880425
-86300,245,1.095694870122327
-86200,245,1.095694870122327
-86100,223,0.9973059430093018
-86000,208,0.9302225836140573
-85900,250,1.1180559899207418
-85800,226,1.0107226148883508
-85700,233,1.0420281826061315
-85600,234,1.0465004065658146
-85500,229,1.0241392867673995
-85400,208,0.9302225836140573
-85300,225,1.0062503909286677
-85200,190,0.8497225523397639
-85100,233,1.0420281826061315
-85000,242,1.082278198243278
-84900,245,1.095694870122327
-84800,226,1.0107226148883508
-84700,219,0.97941704717057
-84600,224,1.0017781669689847
-84500,227,1.0151948388480336
-84400,232,1.0375559586464485
-84300,243,1.0867504222029611
-84200,256,1.1448893336788397
-84100,244,1.0912226461626442
-84000,218,0.9749448232108869
-83900,250,1.1180559899207418
-83800,239,1.0688615263642294
-83700,236,1.0554448544851804
-83600,219,0.97941704717057
-83500,224,1.0017781669689847
-83400,255,1.1404171097191569
-83300,229,1.0241392867673995
-83200,237,1.0599170784448633
-83100,229,1.0241392867673995
-83000,258,1.1538337815982056
-82900,227,1.0151948388480336
-82800,220,0.9838892711302529
-82700,232,1.0375559586464485
-82600,237,1.0599170784448633
-82500,211,0.9436392554931062
-82400,233,1.0420281826061315
-82300,216,0.966000375291521
-82200,210,0.9391670315334232
-82100,238,1.0643893024045463
-82000,223,0.9973059430093018
-81900,262,1.1717226774369376
-81800,237,1.0599170784448633
-81700,247,1.1046393180416931
-81600,248,1.109111542001376
-81500,257,1.1493615576385228
-81400,257,1.1493615576385228
-81300,269,1.2030282451547183
-81200,234,1.0465004065658146
-81100,249,1.113583765961059
-81000,235,1.0509726305254974
-80900,221,0.9883614950899359
-80800,221,0.9883614950899359
-80700,244,1.0912226461626442
-80600,235,1.0509726305254974
-80500,233,1.0420281826061315
-80400,246,1.10016709408201
-80300,262,1.1717226774369376
-80200,225,1.0062503909286677
-80100,258,1.1538337815982056
-80000,244,1.0912226461626442
