Time differences (ps),Counts per bin,g2_normalized
-125000,58,1.0938860103626944
-124900,49,0.9241450777202073
-124800,53,0.9995854922279793
-124700,51,0.9618652849740933
-124600,66,1.2447668393782383
-124500,47,0.8864248704663212
-124400,54,1.0184455958549223
-124300,49,0.9241450777202073
-124200,50,0.9430051813471503
-124100,46,0.8675647668393782
-124000,51,0.9618652849740933
-123900,49,0.9241450777202073
-123800,49,0.9241450777202073
-123700,55,1.0373056994818652
-123600,59,1.1127461139896373
-123500,48,0.9052849740932642
-123400,52,0.9807253886010363
-123300,54,1.0184455958549223
-123200,52,0.9807253886010363
-123100,55,1.0373056994818652
-123000,60,1.1316062176165804
-122900,51,0.9618652849740933
-122800,58,1.0938860103626944
-122700,55,1.0373056994818652
-122600,56,1.0561658031088084
-122500,52,0.9807253886010363
-122400,66,1.2447668393782383
-122300,43,0.8109844559585492
-122200,55,1.0373056994818652
-122100,49,0.9241450777202073
-122000,69,1.3013471502590674
-121900,44,0.8298445595854922
-121800,49,0.9241450777202073
-121700,42,0.7921243523316063
-121600,54,1.0184455958549223
-121500,52,0.9807253886010363
-121400,40,0.7544041450777202
-121300,52,0.9807253886010363
-121200,53,0.9995854922279793
-121100,62,1.1693264248704662
-121000,53,0.9995854922279793
-120900,55,1.0373056994818652
-120800,56,1.0561658031088084
-120700,65,1.2259067357512954
-120600,47,0.8864248704663212
-120500,57,1.0750259067357513
-120400,44,0.8298445595854922
-120300,53,0.9995854922279793
-120200,39,0.7355440414507772
-120100,50,0.9430051813471503
-120000,55,1.0373056994818652
-119900,40,0.7544041450777202
-119800,56,1.0561658031088084
-119700,61,1.1504663212435233
-119600,62,1.1693264248704662
-119500,56,1.0561658031088084
-119400,53,0.9995854922279793
-119300,52,0.9807253886010363
-119200,52,0.9807253886010363
-119100,57,1.0750259067357513
-119000,54,1.0184455958549223
-118900,57,1.0750259067357513
-118800,60,1.1316062176165804
-118700,62,1.1693264248704662
-118600,62,1.1693264248704662
-118500,59,1.1127461139896373
-118400,54,1.0184455958549223
-118300,56,1.0561658031088084
-118200,42,0.7921243523316063
-118100,58,1.0938860103626944
-118000,55,1.0373056994818652
-117900,56,1.0561658031088084
-117800,53,0.9995854922279793
-117700,48,0.9052849740932642
-117600,54,1.0184455958549223
-117500,49,0.9241450777202073
-117400,55,1.0373056994818652
-117300,53,0.9995854922279793
-117200,54,1.0184455958549223
-117100,56,1.0561658031088084
-117000,52,0.9807253886010363
-116900,43,0.8109844559585492
-116800,50,0.9430051813471503
-116700,46,0.8675647668393782
-116600,50,0.9430051813471503
-116500,65,1.2259067357512954
-116400,53,0.9995854922279793
-116300,59,1.1127461139896373
-116200,58,1.0938860103626944
-116100,48,0.9052849740932642
-116000,56,1.0561658031088084
-115900,46,0.8675647668393782
-115800,57,1.0750259067357513
-115700,66,1.2447668393782383
-115600,45,0.8487046632124352
-115500,47,0.8864248704663212
-115400,45,0.8487046632124352
-115300,48,0.9052849740932642
-115200,56,1.0561658031088084
-115100,51,0.9618652849740933
-115000,47,0.8864248704663212
-114900,63,1.1881865284974094
-114800,51,0.9618652849740933
-114700,50,0.9430051813471503
-114600,60,1.1316062176165804
-114500,54,1.0184455958549223
-114400,41,0.7732642487046633
-114300,46,0.8675647668393782
-114200,66,1.2447668393782383
-114100,48,0.9052849740932642
-114000,52,0.9807253886010363
-113900,59,1.1127461139896373
-113800,47,0.8864248704663212
-113700,52,0.9807253886010363
-113600,52,0.9807253886010363
-113500,57,1.0750259067357513
-113400,56,1.0561658031088084
-113300,55,1.0373056994818652
-113200,47,0.8864248704663212
-113100,50,0.9430051813471503
-113000,50,0.9430051813471503
-112900,44,0.8298445595854922
-112800,57,1.0750259067357513
-112700,55,1.0373056994818652
-112600,64,1.2070466321243523
-112500,40,0.7544041450777202
-112400,59,1.1127461139896373
-112300,46,0.8675647668393782
-112200,43,0.8109844559585492
-112100,49,0.9241450777202073
-112000,59,1.1127461139896373
-111900,47,0.8864248704663212
-111800,67,1.2636269430051814
-111700,61,1.1504663212435233
-111600,53,0.9995854922279793
-111500,44,0.8298445595854922
-111400,57,1.0750259067357513
-111300,50,0.9430051813471503
-111200,35,0.6601036269430052
-111100,53,0.9995854922279793
-111000,63,1.1881865284974094
-110900,58,1.0938860103626944
-110800,42,0.7921243523316063
-110700,32,0.6035233160621761
-110600,51,0.9618652849740933
-110500,48,0.9052849740932642
-110400,51,0.9618652849740933
-110300,77,1.4522279792746113
-110200,44,0.8298445595854922
-110100,53,0.9995854922279793
-110000,44,0.8298445595854922
-109900,43,0.8109844559585492
-109800,58,1.0938860103626944
-109700,64,1.2070466321243523
-109600,47,0.8864248704663212
-109500,44,0.8298445595854922
-109400,50,0.9430051813471503
-109300,57,1.0750259067357513
-109200,60,1.1316062176165804
-109100,60,1.1316062176165804
-109000,54,1.0184455958549223
-108900,50,0.9430051813471503
-108800,64,1.2070466321243523
-108700,45,0.8487046632124352
-108600,43,0.8109844559585492
-108500,42,0.7921243523316063
-108400,61,1.1504663212435233
-108300,57,1.0750259067357513
-108200,53,0.9995854922279793
-108100,59,1.1127461139896373
-108000,58,1.0938860103626944
-107900,42,0.7921243523316063
-107800,54,1.0184455958549223
-107700,53,0.9995854922279793
-107600,42,0.7921243523316063
-107500,41,0.7732642487046633
-107400,46,0.8675647668393782
-107300,53,0.9995854922279793
-107200,46,0.8675647668393782
-107100,52,0.9807253886010363
-107000,51,0.9618652849740933
-106900,51,0.9618652849740933
-106800,54,1.0184455958549223
-106700,56,1.0561658031088084
-106600,34,0.6412435233160622
-106500,58,1.0938860103626944
-106400,56,1.0561658031088084
-106300,57,1.0750259067357513
-106200,47,0.8864248704663212
-106100,64,1.2070466321243523
-106000,57,1.0750259067357513
-105900,53,0.9995854922279793
-105800,51,0.9618652849740933
-105700,56,1.0561658031088084
-105600,58,1.0938860103626944
-105500,40,0.7544041450777202
-105400,72,1.3579274611398964
-105300,60,1.1316062176165804
-105200,43,0.8109844559585492
-105100,57,1.0750259067357513
-105000,50,0.9430051813471503
-104900,50,0.9430051813471503
-104800,50,0.9430051813471503
-104700,50,0.9430051813471503
-104600,53,0.9995854922279793
-104500,58,1.0938860103626944
-104400,60,1.1316062176165804
-104300,54,1.0184455958549223
-104200,51,0.9618652849740933
-104100,69,1.3013471502590674
-104000,60,1.1316062176165804
-103900,50,0.9430051813471503
-103800,46,0.8675647668393782
-103700,62,1.1693264248704662
-103600,58,1.0938860103626944
-103500,71,1.3390673575129535
-103400,53,0.9995854922279793
-103300,44,0.8298445595854922
-103200,53,0.9995854922279793
-103100,42,0.7921243523316063
-103000,49,0.9241450777202073
-102900,43,0.8109844559585492
-102800,54,1.0184455958549223
-102700,47,0.8864248704663212
-102600,62,1.1693264248704662
-102500,55,1.0373056994818652
-102400,75,1.4145077720207253
-102300,35,0.6601036269430052
-102200,44,0.8298445595854922
-102100,53,0.9995854922279793
-102000,55,1.0373056994818652
-101900,46,0.8675647668393782
-101800,47,0.8864248704663212
-101700,51,0.9618652849740933
-101600,44,0.8298445595854922
-101500,52,0.9807253886010363
-101400,54,1.0184455958549223
-101300,42,0.7921243523316063
-101200,43,0.8109844559585492
-101100,55,1.0373056994818652
-101000,53,0.9995854922279793
-100900,59,1.1127461139896373
-100800,46,0.8675647668393782
-100700,56,1.0561658031088084
-100600,60,1.1316062176165804
-100500,53,0.9995854922279793
-100400,59,1.1127461139896373
-100300,64,1.2070466321243523
-100200,59,1.1127461139896373
-100100,57,1.0750259067357513
-100000,53,0.9995854922279793
-99900,60,1.1316062176165804
-99800,58,1.0938860103626944
-99700,52,0.9807253886010363
-99600,52,0.9807253886010363
-99500,54,1.0184455958549223
-99400,55,1.0373056994818652
-99300,45,0.8487046632124352
-99200,61,1.1504663212435233
-99100,50,0.9430051813471503
-99000,56,1.0561658031088084
-98900,61,1.1504663212435233
-98800,59,1.1127461139896373
-98700,49,0.9241450777202073
-98600,55,1.0373056994818652
-98500,39,0.7355440414507772
-98400,45,0.8487046632124352
-98300,49,0.9241450777202073
-98200,53,0.9995854922279793
-98100,62,1.1693264248704662
-98000,45,0.8487046632124352
-97900,47,0.8864248704663212
-97800,48,0.9052849740932642
-97700,55,1.0373056994818652
-97600,47,0.8864248704663212
-97500,48,0.9052849740932642
-97400,58,1.0938860103626944
-97300,38,0.7166839378238342
-97200,57,1.0750259067357513
-97100,55,1.0373056994818652
-97000,61,1.1504663212435233
-96900,51,0.9618652849740933
-96800,49,0.9241450777202073
-96700,64,1.2070466321243523
-96600,56,1.0561658031088084
-96500,44,0.8298445595854922
-96400,49,0.9241450777202073
-96300,58,1.0938860103626944
-96200,55,1.0373056994818652
-96100,53,0.9995854922279793
-96000,61,1.1504663212435233
-95900,47,0.8864248704663212
-95800,65,1.2259067357512954
-95700,67,1.2636269430051814
-95600,48,0.9052849740932642
-95500,58,1.0938860103626944
-95400,46,0.8675647668393782
-95300,61,1.1504663212435233
-95200,49,0.9241450777202073
-95100,54,1.0184455958549223
-95000,48,0.9052849740932642
-94900,68,1.2824870466321243
-94800,64,1.2070466321243523
-94700,60,1.1316062176165804
-94600,41,0.7732642487046633
-94500,60,1.1316062176165804
-94400,41,0.7732642487046633
-94300,47,0.8864248704663212
-94200,55,1.0373056994818652
-94100,59,1.1127461139896373
-94000,65,1.2259067357512954
-93900,61,1.1504663212435233
-93800,51,0.9618652849740933
-93700,60,1.1316062176165804
-93600,58,1.0938860103626944
-93500,57,1.0750259067357513
-93400,45,0.8487046632124352
-93300,49,0.9241450777202073
-93200,50,0.9430051813471503
-93100,49,0.9241450777202073
-93000,46,0.8675647668393782
-92900,60,1.1316062176165804
-92800,54,1.0184455958549223
-92700,59,1.1127461139896373
-92600,67,1.2636269430051814
-92500,46,0.8675647668393782
-92400,46,0.8675647668393782
-92300,48,0.9052849740932642
-92200,60,1.1316062176165804
-92100,57,1.0750259067357513
-92000,45,0.8487046632124352
-91900,43,0.8109844559585492
-91800,59,1.1127461139896373
-91700,68,1.2824870466321243
-91600,62,1.1693264248704662
-91500,52,0.9807253886010363
-91400,54,1.0184455958549223
-91300,69,1.3013471502590674
-91200,60,1.1316062176165804
-91100,67,1.2636269430051814
-91000,48,0.9052849740932642
-90900,43,0.8109844559585492
-90800,56,1.0561658031088084
-90700,51,0.9618652849740933
-90600,55,1.0373056994818652
-90500,53,0.9995854922279793
-90400,52,0.9807253886010363
-90300,59,1.1127461139896373
-90200,66,1.2447668393782383
-90100,66,1.2447668393782383
-90000,44,0.8298445595854922
-89900,56,1.0561658031088084
-89800,53,0.9995854922279793
-89700,44,0.8298445595854922
-89600,53,0.9995854922279793
-89500,57,1.0750259067357513
-89400,64,1.2070466321243523
-89300,50,0.9430051813471503
-89200,55,1.0373056994818652
-89100,45,0.8487046632124352
-89000,59,1.1127461139896373
-88900,57,1.0750259067357513
-88800,54,1.0184455958549223
-88700,58,1.0938860103626944
-88600,64,1.2070466321243523
-88500,51,0.9618652849740933
-88400,51,0.9618652849740933
-88300,47,0.8864248704663212
-88200,59,1.1127461139896373
-88100,58,1.0938860103626944
-88000,48,0.9052849740932642
-87900,66,1.2447668393782383
-87800,69,1.3013471502590674
-87700,65,1.2259067357512954
-87600,60,1.1316062176165804
-87500,59,1.1127461139896373
-87400,50,0.9430051813471503
-87300,44,0.8298445595854922
-87200,48,0.9052849740932642
-87100,65,1.2259067357512954
-87000,48,0.9052849740932642
-86900,50,0.9430051813471503
-86800,50,0.9430051813471503
-86700,61,1.1504663212435233
-86600,47,0.8864248704663212
-86500,51,0.9618652849740933
-86400,60,1.1316062176165804
-86300,55,1.0373056994818652
-86200,43,0.8109844559585492
-86100,57,1.0750259067357513
-86000,35,0.6601036269430052
-85900,48,0.9052849740932642
-85800,56,1.0561658031088084
-85700,57,1.0750259067357513
-85600,48,0.9052849740932642
-85500,57,1.0750259067357513
-85400,44,0.8298445595854922
-85300,52,0.9807253886010363
-85200,62,1.1693264248704662
-85100,65,1.2259067357512954
-85000,41,0.7732642487046633
-84900,49,0.9241450777202073
-84800,50,0.9430051813471503
-84700,64,1.2070466321243523
-84600,51,0.9618652849740933
-84500,57,1.0750259067357513
-84400,44,0.8298445595854922
-84300,63,1.1881865284974094
-84200,54,1.0184455958549223
-84100,51,0.9618652849740933
-84000,49,0.9241450777202073
-83900,43,0.8109844559585492
-83800,55,1.0373056994818652
-83700,50,0.9430051813471503
-83600,48,0.9052849740932642
-83500,47,0.8864248704663212
-83400,67,1.2636269430051814
-83300,68,1.2824870466321243
-83200,47,0.8864248704663212
-83100,56,1.0561658031088084
-83000,39,0.7355440414507772
-82900,66,1.2447668393782383
-82800,61,1.1504663212435233
-82700,51,0.9618652849740933
-82600,48,0.9052849740932642
-82500,56,1.0561658031088084
-82400,55,1.0373056994818652
-82300,55,1.0373056994818652
-82200,48,0.9052849740932642
-82100,56,1.0561658031088084
-82000,45,0.8487046632124352
-81900,51,0.9618652849740933
-81800,39,0.7355440414507772
-81700,57,1.0750259067357513
-81600,47,0.8864248704663212
-81500,56,1.0561658031088084
-81400,55,1.0373056994818652
-81300,56,1.0561658031088084
-81200,56,1.0561658031088084
-81100,66,1.2447668393782383
-81000,41,0.7732642487046633
-80900,46,0.8675647668393782
-80800,58,1.0938860103626944
-80700,46,0.8675647668393782
-80600,75,1.4145077720207253
-80500,63,1.1881865284974094
-80400,58,1.0938860103626944
-80300,55,1.0373056994818652
-80200,64,1.2070466321243523
-80100,69,1.3013471502590674
-80000,55,1.0373056994818652
-79900,37,0.6978238341968912
-79800,43,0.8109844559585492
-79700,62,1.1693264248704662
-79600,59,1.1127461139896373
-79500,60,1.1316062176165804
-79400,58,1.0938860103626944
-79300,52,0.9807253886010363
-79200,56,1.0561658031088084
-79100,54,1.0184455958549223
-79000,45,0.8487046632124352
-78900,54,1.0184455958549223
-78800,46,0.8675647668393782
-78700,54,1.0184455958549223
-78600,49,0.9241450777202073
-78500,58,1.0938860103626944
-78400,61,1.1504663212435233
-78300,50,0.9430051813471503
-78200,37,0.6978238341968912
-78100,41,0.7732642487046633
-78000,69,1.3013471502590674
-77900,54,1.0184455958549223
-77800,69,1.3013471502590674
-77700,57,1.0750259067357513
-77600,50,0.9430051813471503
-77500,50,0.9430051813471503
-77400,57,1.0750259067357513
-77300,55,1.0373056994818652
-77200,56,1.0561658031088084
-77100,68,1.2824870466321243
-77000,44,0.8298445595854922
-76900,62,1.1693264248704662
-76800,41,0.7732642487046633
-76700,45,0.8487046632124352
-76600,59,1.1127461139896373
-76500,57,1.0750259067357513
-76400,52,0.9807253886010363
-76300,46,0.8675647668393782
-76200,56,1.0561658031088084
-76100,59,1.1127461139896373
-76000,60,1.1316062176165804
-75900,54,1.0184455958549223
-75800,52,0.9807253886010363
-75700,55,1.0373056994818652
-75600,53,0.9995854922279793
-75500,66,1.2447668393782383
-75400,55,1.0373056994818652
-75300,43,0.8109844559585492
-75200,48,0.9052849740932642
-75100,41,0.7732642487046633
-75000,55,1.0373056994818652
-74900,50,0.9430051813471503
-74800,39,0.7355440414507772
-74700,74,1.3956476683937824
-74600,55,1.0373056994818652
-74500,48,0.9052849740932642
-74400,51,0.9618652849740933
-74300,58,1.0938860103626944
-74200,50,0.9430051813471503
-74100,61,1.1504663212435233
-74000,46,0.8675647668393782
-73900,47,0.8864248704663212
-73800,59,1.1127461139896373
-73700,60,1.1316062176165804
-73600,60,1.1316062176165804
-73500,60,1.1316062176165804
-73400,43,0.8109844559585492
-73300,49,0.9241450777202073
-73200,61,1.1504663212435233
-73100,61,1.1504663212435233
-73000,48,0.9052849740932642
-72900,59,1.1127461139896373
-72800,50,0.9430051813471503
-72700,58,1.0938860103626944
-72600,62,1.1693264248704662
-72500,61,1.1504663212435233
-72400,51,0.9618652849740933
-72300,61,1.1504663212435233
-72200,53,0.9995854922279793
-72100,50,0.9430051813471503
-72000,47,0.8864248704663212
-71900,53,0.9995854922279793
-71800,53,0.9995854922279793
-71700,44,0.8298445595854922
-71600,56,1.0561658031088084
-71500,51,0.9618652849740933
-71400,53,0.9995854922279793
-71300,57,1.0750259067357513
-71200,54,1.0184455958549223
-71100,47,0.8864248704663212
-71000,48,0.9052849740932642
-70900,51,0.9618652849740933
-70800,63,1.1881865284974094
-70700,47,0.8864248704663212
-70600,61,1.1504663212435233
-70500,59,1.1127461139896373
-70400,56,1.0561658031088084
-70300,48,0.9052849740932642
-70200,51,0.9618652849740933
-70100,51,0.9618652849740933
-70000,56,1.0561658031088084
-69900,50,0.9430051813471503
-69800,52,0.9807253886010363
-69700,56,1.0561658031088084
-69600,55,1.0373056994818652
-69500,58,1.0938860103626944
-69400,49,0.9241450777202073
-69300,63,1.1881865284974094
-69200,45,0.8487046632124352
-69100,54,1.0184455958549223
-69000,51,0.9618652849740933
-68900,53,0.9995854922279793
-68800,44,0.8298445595854922
-68700,50,0.9430051813471503
-68600,58,1.0938860103626944
-68500,69,1.3013471502590674
-68400,61,1.1504663212435233
-68300,51,0.9618652849740933
-68200,56,1.0561658031088084
-68100,53,0.9995854922279793
-68000,70,1.3202072538860103
-67900,37,0.6978238341968912
-67800,54,1.0184455958549223
-67700,57,1.0750259067357513
-67600,48,0.9052849740932642
-67500,55,1.0373056994818652
-67400,50,0.9430051813471503
-67300,70,1.3202072538860103
-67200,65,1.2259067357512954
-67100,55,1.0373056994818652
-67000,43,0.8109844559585492
-66900,60,1.1316062176165804
-66800,53,0.9995854922279793
-66700,52,0.9807253886010363
-66600,59,1.1127461139896373
-66500,51,0.9618652849740933
-66400,60,1.1316062176165804
-66300,58,1.0938860103626944
-66200,61,1.1504663212435233
-66100,47,0.8864248704663212
-66000,58,1.0938860103626944
-65900,49,0.9241450777202073
-65800,49,0.9241450777202073
-65700,54,1.0184455958549223
-65600,51,0.9618652849740933
-65500,66,1.2447668393782383
-65400,47,0.8864248704663212
-65300,62,1.1693264248704662
-65200,59,1.1127461139896373
-65100,61,1.1504663212435233
-65000,56,1.0561658031088084
-64900,58,1.0938860103626944
-64800,58,1.0938860103626944
-64700,62,1.1693264248704662
-64600,63,1.1881865284974094
-64500,37,0.6978238341968912
-64400,72,1.3579274611398964
-64300,55,1.0373056994818652
-64200,56,1.0561658031088084
-64100,53,0.9995854922279793
-64000,55,1.0373056994818652
-63900,57,1.0750259067357513
-63800,57,1.0750259067357513
-63700,67,1.2636269430051814
-63600,64,1.2070466321243523
-63500,61,1.1504663212435233
-63400,37,0.6978238341968912
-63300,44,0.8298445595854922
-63200,47,0.8864248704663212
-63100,47,0.8864248704663212
-63000,55,1.0373056994818652
-62900,49,0.9241450777202073
-62800,51,0.9618652849740933
-62700,53,0.9995854922279793
-62600,58,1.0938860103626944
-62500,55,1.0373056994818652
-62400,43,0.8109844559585492
-62300,46,0.8675647668393782
-62200,57,1.0750259067357513
-62100,62,1.1693264248704662
-62000,45,0.8487046632124352
-61900,41,0.7732642487046633
-61800,61,1.1504663212435233
-61700,55,1.0373056994818652
-61600,61,1.1504663212435233
-61500,58,1.0938860103626944
-61400,54,1.0184455958549223
-61300,55,1.0373056994818652
-61200,67,1.2636269430051814
-61100,67,1.2636269430051814
-61000,58,1.0938860103626944
-60900,52,0.9807253886010363
-60800,58,1.0938860103626944
-60700,50,0.9430051813471503
-60600,46,0.8675647668393782
-60500,46,0.8675647668393782
-60400,63,1.1881865284974094
-60300,58,1.0938860103626944
-60200,48,0.9052849740932642
-60100,46,0.8675647668393782
-60000,47,0.8864248704663212
-59900,56,1.0561658031088084
-59800,39,0.7355440414507772
-59700,54,1.0184455958549223
-59600,57,1.0750259067357513
-59500,49,0.9241450777202073
-59400,58,1.0938860103626944
-59300,52,0.9807253886010363
-59200,52,0.9807253886010363
-59100,56,1.0561658031088084
-59000,54,1.0184455958549223
-58900,47,0.8864248704663212
-58800,64,1.2070466321243523
-58700,62,1.1693264248704662
-58600,53,0.9995854922279793
-58500,53,0.9995854922279793
-58400,36,0.6789637305699482
-58300,57,1.0750259067357513
-58200,62,1.1693264248704662
-58100,56,1.0561658031088084
-58000,69,1.3013471502590674
-57900,50,0.9430051813471503
-57800,55,1.0373056994818652
-57700,46,0.8675647668393782
-57600,44,0.8298445595854922
-57500,45,0.8487046632124352
-57400,46,0.8675647668393782
-57300,51,0.9618652849740933
-57200,53,0.9995854922279793
-57100,54,1.0184455958549223
