Time differences (ps),Counts per bin,g2_normalized
-142400,409,0.9465097353807457
-142300,458,1.0599057672478764
-142200,425,0.9835370110924618
-142100,424,0.9812228063604795
-142000,416,0.9627091685046215
-141900,408,0.9441955306487634
-141800,417,0.9650233732366037
-141700,424,0.9812228063604795
-141600,433,1.0020506489483199
-141500,422,0.9765943968965151
-141400,415,0.9603949637726392
-141300,455,1.0529631530519297
-141200,417,0.9650233732366037
-141100,424,0.9812228063604795
-141000,424,0.9812228063604795
-140900,401,0.9279960975248875
-140800,426,0.9858512158244441
-140700,423,0.9789086016284974
-140600,443,1.0251926962681426
-140500,431,0.9974222394843554
-140400,434,1.0043648536803023
-140300,437,1.011307467876249
-140200,426,0.9858512158244441
-140100,441,1.020564286804178
-140000,421,0.9742801921645328
-139900,442,1.0228784915361604
-139800,395,0.914110869132994
-139700,406,0.9395671211847989
-139600,437,1.011307467876249
-139500,396,0.9164250738649762
-139400,430,0.9951080347523732
-139300,384,0.8886546170811891
-139200,453,1.0483347435879653
-139100,399,0.923367688060923
-139000,433,1.0020506489483199
-138900,410,0.9488239401127279
-138800,411,0.9511381448447102
-138700,411,0.9511381448447102
-138600,448,1.036763719928054
-138500,405,0.9372529164528166
-138400,433,1.0020506489483199
-138300,417,0.9650233732366037
-138200,432,0.9997364442163377
-138100,459,1.0622199719798588
-138000,393,0.9094824596690294
-137900,405,0.9372529164528166
-137800,439,1.0159358773402136
-137700,426,0.9858512158244441
-137600,435,1.0066790584122844
-137500,443,1.0251926962681426
-137400,403,0.932624506988852
-137300,371,0.8585699555654196
-137200,423,0.9789086016284974
-137100,415,0.9603949637726392
-137000,389,0.9002256407411003
-136900,401,0.9279960975248875
-136800,424,0.9812228063604795
-136700,437,1.011307467876249
-136600,420,0.9719659874325506
-136500,419,0.9696517827005683
-136400,397,0.9187392785969585
-136300,434,1.0043648536803023
-136200,408,0.9441955306487634
-136100,433,1.0020506489483199
-136000,423,0.9789086016284974
-135900,441,1.020564286804178
-135800,428,0.9904796252884086
-135700,405,0.9372529164528166
-135600,407,0.9418813259167811
-135500,413,0.9557665543086747
-135400,446,1.0321353104640894
-135300,414,0.9580807590406569
-135200,428,0.9904796252884086
-135100,419,0.9696517827005683
-135000,411,0.9511381448447102
-134900,425,0.9835370110924618
-134800,419,0.9696517827005683
-134700,431,0.9974222394843554
-134600,406,0.9395671211847989
-134500,384,0.8886546170811891
-134400,426,0.9858512158244441
-134300,456,1.055277357783912
-134200,396,0.9164250738649762
-134100,400,0.9256818927929052
-134000,393,0.9094824596690294
-133900,464,1.0737909956397702
-133800,422,0.9765943968965151
-133700,449,1.0390779246600361
-133600,454,1.0506489483199475
-133500,394,0.9117966644010117
-133400,444,1.0275069010001248
-133300,420,0.9719659874325506
-133200,424,0.9812228063604795
-133100,426,0.9858512158244441
-133000,436,1.0089932631442668
-132900,425,0.9835370110924618
-132800,418,0.967337577968586
-132700,425,0.9835370110924618
-132600,421,0.9742801921645328
-132500,416,0.9627091685046215
-132400,435,1.0066790584122844
-132300,444,1.0275069010001248
-132200,425,0.9835370110924618
-132100,427,0.9881654205564264
-132000,397,0.9187392785969585
-131900,389,0.9002256407411003
-131800,431,0.9974222394843554
-131700,444,1.0275069010001248
-131600,409,0.9465097353807457
-131500,432,0.9997364442163377
-131400,427,0.9881654205564264
-131300,431,0.9974222394843554
-131200,439,1.0159358773402136
-131100,415,0.9603949637726392
-131000,403,0.932624506988852
-130900,426,0.9858512158244441
-130800,450,1.0413921293920185
-130700,381,0.8817120028852423
-130600,413,0.9557665543086747
-130500,419,0.9696517827005683
-130400,416,0.9627091685046215
-130300,413,0.9557665543086747
-130200,407,0.9418813259167811
-130100,426,0.9858512158244441
-130000,423,0.9789086016284974
-129900,476,1.1015614524235573
-129800,423,0.9789086016284974
-129700,470,1.0876762240316638
-129600,453,1.0483347435879653
-129500,421,0.9742801921645328
-129400,437,1.011307467876249
-129300,421,0.9742801921645328
-129200,394,0.9117966644010117
-129100,449,1.0390779246600361
-129000,413,0.9557665543086747
-128900,413,0.9557665543086747
-128800,431,0.9974222394843554
-128700,402,0.9303103022568698
-128600,416,0.9627091685046215
-128500,417,0.9650233732366037
-128400,441,1.020564286804178
-128300,457,1.0575915625158943
-128200,435,1.0066790584122844
-128100,456,1.055277357783912
-128000,418,0.967337577968586
-127900,381,0.8817120028852423
-127800,402,0.9303103022568698
-127700,415,0.9603949637726392
-127600,411,0.9511381448447102
-127500,396,0.9164250738649762
-127400,452,1.046020538855983
-127300,470,1.0876762240316638
-127200,424,0.9812228063604795
-127100,454,1.0506489483199475
-127000,435,1.0066790584122844
-126900,435,1.0066790584122844
-126800,446,1.0321353104640894
-126700,401,0.9279960975248875
-126600,437,1.011307467876249
-126500,388,0.8979114360091182
-126400,420,0.9719659874325506
-126300,426,0.9858512158244441
-126200,436,1.0089932631442668
-126100,444,1.0275069010001248
-126000,447,1.0344495151960715
-125900,411,0.9511381448447102
-125800,419,0.9696517827005683
-125700,445,1.0298211057321072
-125600,415,0.9603949637726392
-125500,437,1.011307467876249
-125400,430,0.9951080347523732
-125300,413,0.9557665543086747
-125200,414,0.9580807590406569
-125100,452,1.046020538855983
-125000,432,0.9997364442163377
-124900,450,1.0413921293920185
-124800,458,1.0599057672478764
-124700,405,0.9372529164528166
-124600,447,1.0344495151960715
-124500,424,0.9812228063604795
-124400,396,0.9164250738649762
-124300,441,1.020564286804178
-124200,410,0.9488239401127279
-124100,412,0.9534523495766924
-124000,463,1.0714767909077878
-123900,427,0.9881654205564264
-123800,453,1.0483347435879653
-123700,430,0.9951080347523732
-123600,420,0.9719659874325506
-123500,446,1.0321353104640894
-123400,400,0.9256818927929052
-123300,414,0.9580807590406569
-123200,387,0.8955972312771359
-123100,432,0.9997364442163377
-123000,450,1.0413921293920185
-122900,408,0.9441955306487634
-122800,446,1.0321353104640894
-122700,424,0.9812228063604795
-122600,410,0.9488239401127279
-122500,446,1.0321353104640894
-122400,460,1.064534176711841
-122300,415,0.9603949637726392
-122200,428,0.9904796252884086
-122100,428,0.9904796252884086
-122000,423,0.9789086016284974
-121900,439,1.0159358773402136
-121800,418,0.967337577968586
-121700,469,1.0853620192996813
-121600,431,0.9974222394843554
-121500,430,0.9951080347523732
-121400,417,0.9650233732366037
-121300,397,0.9187392785969585
-121200,448,1.036763719928054
-121100,441,1.020564286804178
-121000,418,0.967337577968586
-120900,441,1.020564286804178
-120800,420,0.9719659874325506
-120700,438,1.0136216726082312
-120600,399,0.923367688060923
-120500,443,1.0251926962681426
-120400,448,1.036763719928054
-120300,441,1.020564286804178
-120200,446,1.0321353104640894
-120100,405,0.9372529164528166
-120000,480,1.1108182713514863
-119900,423,0.9789086016284974
-119800,418,0.967337577968586
-119700,426,0.9858512158244441
-119600,449,1.0390779246600361
-119500,413,0.9557665543086747
-119400,443,1.0251926962681426
-119300,428,0.9904796252884086
-119200,484,1.1200750902794154
-119100,432,0.9997364442163377
-119000,415,0.9603949637726392
-118900,444,1.0275069010001248
-118800,466,1.0784194051037346
-118700,426,0.9858512158244441
-118600,425,0.9835370110924618
-118500,448,1.036763719928054
-118400,443,1.0251926962681426
-118300,406,0.9395671211847989
-118200,448,1.036763719928054
-118100,412,0.9534523495766924
-118000,464,1.0737909956397702
-117900,441,1.020564286804178
-117800,422,0.9765943968965151
-117700,400,0.9256818927929052
-117600,432,0.9997364442163377
-117500,445,1.0298211057321072
-117400,415,0.9603949637726392
-117300,444,1.0275069010001248
-117200,437,1.011307467876249
-117100,439,1.0159358773402136
-117000,472,1.0923046334956281
-116900,444,1.0275069010001248
-116800,427,0.9881654205564264
-116700,412,0.9534523495766924
-116600,445,1.0298211057321072
-116500,458,1.0599057672478764
-116400,411,0.9511381448447102
-116300,439,1.0159358773402136
-116200,449,1.0390779246600361
-116100,424,0.9812228063604795
-116000,429,0.9927938300203909
-115900,411,0.9511381448447102
-115800,426,0.9858512158244441
-115700,407,0.9418813259167811
-115600,418,0.967337577968586
-115500,413,0.9557665543086747
-115400,489,1.1316461139393268
-115300,433,1.0020506489483199
-115200,440,1.0182500820721958
-115100,433,1.0020506489483199
-115000,435,1.0066790584122844
-114900,437,1.011307467876249
-114800,413,0.9557665543086747
-114700,457,1.0575915625158943
-114600,442,1.0228784915361604
-114500,421,0.9742801921645328
-114400,433,1.0020506489483199
-114300,448,1.036763719928054
-114200,420,0.9719659874325506
-114100,452,1.046020538855983
-114000,422,0.9765943968965151
-113900,409,0.9465097353807457
-113800,436,1.0089932631442668
-113700,421,0.9742801921645328
-113600,415,0.9603949637726392
-113500,419,0.9696517827005683
-113400,436,1.0089932631442668
-113300,426,0.9858512158244441
-113200,399,0.923367688060923
-113100,417,0.9650233732366037
-113000,402,0.9303103022568698
-112900,443,1.0251926962681426
-112800,452,1.046020538855983
-112700,440,1.0182500820721958
-112600,417,0.9650233732366037
-112500,426,0.9858512158244441
-112400,416,0.9627091685046215
-112300,454,1.0506489483199475
-112200,396,0.9164250738649762
-112100,452,1.046020538855983
-112000,434,1.0043648536803023
-111900,446,1.0321353104640894
-111800,440,1.0182500820721958
-111700,425,0.9835370110924618
-111600,442,1.0228784915361604
-111500,406,0.9395671211847989
-111400,419,0.9696517827005683
-111300,442,1.0228784915361604
-111200,427,0.9881654205564264
-111100,457,1.0575915625158943
-111000,411,0.9511381448447102
-110900,408,0.9441955306487634
-110800,489,1.1316461139393268
-110700,431,0.9974222394843554
-110600,454,1.0506489483199475
-110500,402,0.9303103022568698
-110400,427,0.9881654205564264
-110300,429,0.9927938300203909
-110200,457,1.0575915625158943
-110100,421,0.9742801921645328
-110000,399,0.923367688060923
-109900,462,1.0691625861758056
-109800,436,1.0089932631442668
-109700,452,1.046020538855983
-109600,427,0.9881654205564264
-109500,423,0.9789086016284974
-109400,405,0.9372529164528166
-109300,424,0.9812228063604795
-109200,449,1.0390779246600361
-109100,475,1.0992472476915751
-109000,450,1.0413921293920185
-108900,412,0.9534523495766924
-108800,407,0.9418813259167811
-108700,405,0.9372529164528166
-108600,453,1.0483347435879653
-108500,428,0.9904796252884086
-108400,431,0.9974222394843554
-108300,435,1.0066790584122844
-108200,468,1.0830478145676992
-108100,453,1.0483347435879653
-108000,465,1.0761052003717524
-107900,443,1.0251926962681426
-107800,432,0.9997364442163377
-107700,438,1.0136216726082312
-107600,423,0.9789086016284974
-107500,425,0.9835370110924618
-107400,465,1.0761052003717524
-107300,455,1.0529631530519297
-107200,442,1.0228784915361604
-107100,448,1.036763719928054
-107000,441,1.020564286804178
-106900,455,1.0529631530519297
-106800,441,1.020564286804178
-106700,449,1.0390779246600361
-106600,431,0.9974222394843554
-106500,438,1.0136216726082312
-106400,435,1.0066790584122844
-106300,416,0.9627091685046215
-106200,421,0.9742801921645328
-106100,453,1.0483347435879653
-106000,447,1.0344495151960715
-105900,440,1.0182500820721958
-105800,442,1.0228784915361604
-105700,436,1.0089932631442668
-105600,408,0.9441955306487634
-105500,441,1.020564286804178
-105400,475,1.0992472476915751
-105300,409,0.9465097353807457
-105200,439,1.0159358773402136
-105100,442,1.0228784915361604
-105000,430,0.9951080347523732
-104900,450,1.0413921293920185
-104800,438,1.0136216726082312
-104700,483,1.117760885547433
-104600,458,1.0599057672478764
-104500,432,0.9997364442163377
-104400,426,0.9858512158244441
-104300,434,1.0043648536803023
-104200,439,1.0159358773402136
-104100,467,1.080733609835717
-104000,458,1.0599057672478764
-103900,458,1.0599057672478764
-103800,444,1.0275069010001248
-103700,463,1.0714767909077878
-103600,446,1.0321353104640894
-103500,451,1.0437063341240007
-103400,422,0.9765943968965151
-103300,434,1.0043648536803023
-103200,418,0.967337577968586
-103100,433,1.0020506489483199
-103000,457,1.0575915625158943
-102900,422,0.9765943968965151
-102800,445,1.0298211057321072
-102700,424,0.9812228063604795
-102600,431,0.9974222394843554
-102500,431,0.9974222394843554
-102400,459,1.0622199719798588
-102300,420,0.9719659874325506
-102200,419,0.9696517827005683
-102100,449,1.0390779246600361
-102000,490,1.133960318671309
-101900,393,0.9094824596690294
-101800,460,1.064534176711841
-101700,445,1.0298211057321072
-101600,475,1.0992472476915751
-101500,439,1.0159358773402136
-101400,438,1.0136216726082312
-101300,464,1.0737909956397702
-101200,430,0.9951080347523732
-101100,452,1.046020538855983
-101000,416,0.9627091685046215
-100900,469,1.0853620192996813
-100800,440,1.0182500820721958
-100700,441,1.020564286804178
-100600,438,1.0136216726082312
-100500,441,1.020564286804178
-100400,437,1.011307467876249
-100300,401,0.9279960975248875
-100200,434,1.0043648536803023
-100100,416,0.9627091685046215
-100000,455,1.0529631530519297
-99900,442,1.0228784915361604
-99800,435,1.0066790584122844
-99700,455,1.0529631530519297
-99600,425,0.9835370110924618
-99500,485,1.1223892950113976
-99400,446,1.0321353104640894
-99300,409,0.9465097353807457
-99200,449,1.0390779246600361
-99100,419,0.9696517827005683
-99000,420,0.9719659874325506
-98900,424,0.9812228063604795
-98800,456,1.055277357783912
-98700,456,1.055277357783912
-98600,447,1.0344495151960715
-98500,451,1.0437063341240007
-98400,417,0.9650233732366037
-98300,472,1.0923046334956281
-98200,429,0.9927938300203909
-98100,447,1.0344495151960715
-98000,430,0.9951080347523732
-97900,426,0.9858512158244441
-97800,414,0.9580807590406569
-97700,474,1.0969330429595927
-97600,445,1.0298211057321072
-97500,473,1.0946188382276105
-97400,448,1.036763719928054
-97300,443,1.0251926962681426
-97200,416,0.9627091685046215
-97100,419,0.9696517827005683
-97000,459,1.0622199719798588
-96900,431,0.9974222394843554
-96800,406,0.9395671211847989
-96700,461,1.0668483814438234
-96600,439,1.0159358773402136
-96500,432,0.9997364442163377
-96400,441,1.020564286804178
-96300,438,1.0136216726082312
-96200,460,1.064534176711841
-96100,426,0.9858512158244441
-96000,440,1.0182500820721958
-95900,455,1.0529631530519297
-95800,442,1.0228784915361604
-95700,422,0.9765943968965151
-95600,461,1.0668483814438234
-95500,407,0.9418813259167811
-95400,451,1.0437063341240007
-95300,459,1.0622199719798588
-95200,476,1.1015614524235573
-95100,477,1.1038756571555395
-95000,408,0.9441955306487634
-94900,446,1.0321353104640894
-94800,421,0.9742801921645328
-94700,408,0.9441955306487634
-94600,417,0.9650233732366037
-94500,451,1.0437063341240007
-94400,449,1.0390779246600361
-94300,470,1.0876762240316638
-94200,484,1.1200750902794154
-94100,428,0.9904796252884086
-94000,451,1.0437063341240007
-93900,474,1.0969330429595927
-93800,442,1.0228784915361604
-93700,452,1.046020538855983
-93600,454,1.0506489483199475
-93500,412,0.9534523495766924
-93400,440,1.0182500820721958
-93300,485,1.1223892950113976
-93200,443,1.0251926962681426
-93100,451,1.0437063341240007
-93000,469,1.0853620192996813
-92900,449,1.0390779246600361
-92800,417,0.9650233732366037
-92700,463,1.0714767909077878
-92600,470,1.0876762240316638
-92500,410,0.9488239401127279
-92400,405,0.9372529164528166
-92300,425,0.9835370110924618
-92200,467,1.080733609835717
-92100,459,1.0622199719798588
-92000,446,1.0321353104640894
-91900,471,1.089990428763646
-91800,440,1.0182500820721958
-91700,457,1.0575915625158943
-91600,437,1.011307467876249
-91500,478,1.1061898618875219
-91400,464,1.0737909956397702
-91300,445,1.0298211057321072
-91200,461,1.0668483814438234
-91100,436,1.0089932631442668
-91000,419,0.9696517827005683
-90900,473,1.0946188382276105
-90800,461,1.0668483814438234
-90700,406,0.9395671211847989
-90600,444,1.0275069010001248
-90500,433,1.0020506489483199
-90400,444,1.0275069010001248
-90300,446,1.0321353104640894
-90200,431,0.9974222394843554
-90100,468,1.0830478145676992
-90000,435,1.0066790584122844
-89900,462,1.0691625861758056
-89800,451,1.0437063341240007
-89700,420,0.9719659874325506
-89600,462,1.0691625861758056
-89500,432,0.9997364442163377
-89400,424,0.9812228063604795
-89300,433,1.0020506489483199
-89200,448,1.036763719928054
-89100,461,1.0668483814438234
-89000,473,1.0946188382276105
-88900,402,0.9303103022568698
-88800,487,1.1270177044753622
-88700,455,1.0529631530519297
-88600,458,1.0599057672478764
-88500,435,1.0066790584122844
-88400,440,1.0182500820721958
-88300,462,1.0691625861758056
-88200,464,1.0737909956397702
-88100,456,1.055277357783912
-88000,441,1.020564286804178
-87900,500,1.1571023659911317
-87800,452,1.046020538855983
-87700,471,1.089990428763646
-87600,436,1.0089932631442668
-87500,430,0.9951080347523732
-87400,465,1.0761052003717524
-87300,440,1.0182500820721958
-87200,457,1.0575915625158943
-87100,461,1.0668483814438234
-87000,407,0.9418813259167811
-86900,438,1.0136216726082312
-86800,453,1.0483347435879653
-86700,462,1.0691625861758056
-86600,439,1.0159358773402136
-86500,449,1.0390779246600361
-86400,462,1.0691625861758056
-86300,442,1.0228784915361604
-86200,452,1.046020538855983
-86100,430,0.9951080347523732
-86000,467,1.080733609835717
-85900,442,1.0228784915361604
-85800,455,1.0529631530519297
-85700,439,1.0159358773402136
-85600,475,1.0992472476915751
-85500,463,1.0714767909077878
-85400,451,1.0437063341240007
-85300,468,1.0830478145676992
-85200,447,1.0344495151960715
-85100,462,1.0691625861758056
-85000,457,1.0575915625158943
-84900,475,1.0992472476915751
-84800,457,1.0575915625158943
-84700,442,1.0228784915361604
-84600,438,1.0136216726082312
-84500,468,1.0830478145676992
-84400,467,1.080733609835717
-84300,484,1.1200750902794154
-84200,489,1.1316461139393268
-84100,450,1.0413921293920185
-84000,416,0.9627091685046215
-83900,449,1.0390779246600361
-83800,444,1.0275069010001248
-83700,443,1.0251926962681426
-83600,474,1.0969330429595927
-83500,473,1.0946188382276105
-83400,461,1.0668483814438234
-83300,468,1.0830478145676992
-83200,477,1.1038756571555395
-83100,468,1.0830478145676992
-83000,453,1.0483347435879653
-82900,446,1.0321353104640894
-82800,463,1.0714767909077878
-82700,452,1.046020538855983
-82600,438,1.0136216726082312
-82500,438,1.0136216726082312
-82400,445,1.0298211057321072
-82300,463,1.0714767909077878
-82200,490,1.133960318671309
-82100,457,1.0575915625158943
-82000,428,0.9904796252884086
-81900,431,0.9974222394843554
-81800,440,1.0182500820721958
-81700,450,1.0413921293920185
-81600,464,1.0737909956397702
-81500,462,1.0691625861758056
-81400,431,0.9974222394843554
-81300,425,0.9835370110924618
-81200,428,0.9904796252884086
-81100,418,0.967337577968586
-81000,476,1.1015614524235573
-80900,425,0.9835370110924618
-80800,449,1.0390779246600361
-80700,444,1.0275069010001248
-80600,453,1.0483347435879653
-80500,458,1.0599057672478764
-80400,429,0.9927938300203909
-80300,422,0.9765943968965151
-80200,465,1.0761052003717524
-80100,467,1.080733609835717
-80000,452,1.046020538855983
-79900,446,1.0321353104640894
-79800,467,1.080733609835717
-79700,513,1.187187027506901
-79600,444,1.0275069010001248
-79500,481,1.1131324760834687
-79400,449,1.0390779246600361
-79300,472,1.0923046334956281
-79200,477,1.1038756571555395
-79100,457,1.0575915625158943
-79000,445,1.0298211057321072
-78900,534,1.2357853268785286
-78800,459,1.0622199719798588
-78700,495,1.1455313423312203
-78600,488,1.1293319092073444
-78500,450,1.0413921293920185
-78400,485,1.1223892950113976
-78300,458,1.0599057672478764
-78200,462,1.0691625861758056
-78100,473,1.0946188382276105
-78000,446,1.0321353104640894
-77900,436,1.0089932631442668
-77800,456,1.055277357783912
-77700,471,1.089990428763646
-77600,484,1.1200750902794154
-77500,497,1.1501597517951847
-77400,453,1.0483347435879653
-77300,447,1.0344495151960715
-77200,451,1.0437063341240007
-77100,427,0.9881654205564264
-77000,471,1.089990428763646
-76900,440,1.0182500820721958
-76800,465,1.0761052003717524
-76700,427,0.9881654205564264
-76600,432,0.9997364442163377
-76500,459,1.0622199719798588
-76400,495,1.1455313423312203
-76300,454,1.0506489483199475
-76200,455,1.0529631530519297
-76100,425,0.9835370110924618
-76000,465,1.0761052003717524
-75900,452,1.046020538855983
-75800,437,1.011307467876249
-75700,452,1.046020538855983
-75600,453,1.0483347435879653
-75500,442,1.0228784915361604
-75400,471,1.089990428763646
-75300,464,1.0737909956397702
-75200,432,0.9997364442163377
-75100,427,0.9881654205564264
-75000,499,1.1547881612591493
-74900,450,1.0413921293920185
-74800,463,1.0714767909077878
-74700,487,1.1270177044753622
-74600,434,1.0043648536803023
-74500,467,1.080733609835717
-74400,482,1.1154466808154508
-74300,474,1.0969330429595927
-74200,434,1.0043648536803023
-74100,463,1.0714767909077878
-74000,426,0.9858512158244441
-73900,467,1.080733609835717
-73800,461,1.0668483814438234
-73700,455,1.0529631530519297
-73600,453,1.0483347435879653
-73500,437,1.011307467876249
-73400,446,1.0321353104640894
-73300,475,1.0992472476915751
-73200,467,1.080733609835717
-73100,463,1.0714767909077878
-73000,499,1.1547881612591493
-72900,478,1.1061898618875219
-72800,455,1.0529631530519297
-72700,450,1.0413921293920185
-72600,468,1.0830478145676992
-72500,459,1.0622199719798588
-72400,480,1.1108182713514863
-72300,466,1.0784194051037346
-72200,458,1.0599057672478764
-72100,488,1.1293319092073444
-72000,428,0.9904796252884086
-71900,465,1.0761052003717524
-71800,476,1.1015614524235573
-71700,469,1.0853620192996813
-71600,481,1.1131324760834687
-71500,448,1.036763719928054
-71400,473,1.0946188382276105
-71300,490,1.133960318671309
-71200,468,1.0830478145676992
-71100,477,1.1038756571555395
-71000,429,0.9927938300203909
-70900,483,1.117760885547433
-70800,475,1.0992472476915751
-70700,472,1.0923046334956281
-70600,458,1.0599057672478764
-70500,426,0.9858512158244441
-70400,509,1.177930208578972
-70300,443,1.0251926962681426
-70200,456,1.055277357783912
-70100,476,1.1015614524235573
-70000,450,1.0413921293920185
-69900,456,1.055277357783912
-69800,446,1.0321353104640894
-69700,450,1.0413921293920185
-69600,459,1.0622199719798588
-69500,440,1.0182500820721958
-69400,445,1.0298211057321072
-69300,452,1.046020538855983
-69200,450,1.0413921293920185
-69100,476,1.1015614524235573
-69000,522,1.2080148700947413
-68900,477,1.1038756571555395
-68800,430,0.9951080347523732
-68700,486,1.1247034997433798
-68600,516,1.1941296417028477
-68500,465,1.0761052003717524
-68400,472,1.0923046334956281
-68300,461,1.0668483814438234
-68200,403,0.932624506988852
-68100,474,1.0969330429595927
-68000,459,1.0622199719798588
-67900,467,1.080733609835717
-67800,466,1.0784194051037346
-67700,501,1.1594165707231139
-67600,478,1.1061898618875219
-67500,436,1.0089932631442668
-67400,473,1.0946188382276105
-67300,461,1.0668483814438234
-67200,437,1.011307467876249
-67100,458,1.0599057672478764
-67000,445,1.0298211057321072
-66900,457,1.0575915625158943
-66800,467,1.080733609835717
-66700,458,1.0599057672478764
-66600,421,0.9742801921645328
-66500,480,1.1108182713514863
-66400,473,1.0946188382276105
-66300,483,1.117760885547433
-66200,445,1.0298211057321072
-66100,496,1.1478455470632025
-66000,477,1.1038756571555395
-65900,510,1.1802444133109542
-65800,481,1.1131324760834687
-65700,431,0.9974222394843554
-65600,487,1.1270177044753622
-65500,445,1.0298211057321072
-65400,437,1.011307467876249
-65300,445,1.0298211057321072
-65200,450,1.0413921293920185
-65100,449,1.0390779246600361
-65000,491,1.1362745234032912
-64900,483,1.117760885547433
-64800,476,1.1015614524235573
-64700,476,1.1015614524235573
-64600,457,1.0575915625158943
-64500,485,1.1223892950113976
-64400,452,1.046020538855983
-64300,460,1.064534176711841
-64200,456,1.055277357783912
-64100,513,1.187187027506901
-64000,478,1.1061898618875219
-63900,430,0.9951080347523732
-63800,434,1.0043648536803023
-63700,482,1.1154466808154508
-63600,469,1.0853620192996813
-63500,496,1.1478455470632025
-63400,470,1.0876762240316638
-63300,437,1.011307467876249
-63200,456,1.055277357783912
-63100,460,1.064534176711841
-63000,458,1.0599057672478764
-62900,503,1.1640449801870785
-62800,451,1.0437063341240007
-62700,492,1.1385887281352736
-62600,526,1.2172716890226705
-62500,432,0.9997364442163377
-62400,447,1.0344495151960715
-62300,486,1.1247034997433798
-62200,456,1.055277357783912
-62100,515,1.1918154369708656
-62000,499,1.1547881612591493
-61900,471,1.089990428763646
-61800,480,1.1108182713514863
-61700,493,1.1409029328672557
-61600,434,1.0043648536803023
-61500,475,1.0992472476915751
-61400,513,1.187187027506901
-61300,471,1.089990428763646
-61200,477,1.1038756571555395
-61100,487,1.1270177044753622
-61000,496,1.1478455470632025
-60900,480,1.1108182713514863
-60800,491,1.1362745234032912
-60700,474,1.0969330429595927
-60600,493,1.1409029328672557
-60500,472,1.0923046334956281
-60400,476,1.1015614524235573
-60300,448,1.036763719928054
-60200,453,1.0483347435879653
-60100,495,1.1455313423312203
-60000,450,1.0413921293920185
-59900,471,1.089990428763646
-59800,484,1.1200750902794154
-59700,446,1.0321353104640894
-59600,462,1.0691625861758056
-59500,433,1.0020506489483199
-59400,481,1.1131324760834687
-59300,467,1.080733609835717
-59200,464,1.0737909956397702
-59100,475,1.0992472476915751
-59000,490,1.133960318671309
-58900,506,1.1709875943830252
-58800,505,1.1686733896510428
-58700,480,1.1108182713514863
-58600,454,1.0506489483199475
-58500,462,1.0691625861758056
-58400,480,1.1108182713514863
-58300,445,1.0298211057321072
-58200,459,1.0622199719798588
-58100,476,1.1015614524235573
-58000,491,1.1362745234032912
-57900,499,1.1547881612591493
-57800,506,1.1709875943830252
-57700,470,1.0876762240316638
-57600,478,1.1061898618875219
-57500,529,1.2242143032186172
-57400,457,1.0575915625158943
-57300,473,1.0946188382276105
-57200,481,1.1131324760834687
-57100,497,1.1501597517951847
-57000,493,1.1409029328672557
-56900,451,1.0437063341240007
-56800,460,1.064534176711841
-56700,470,1.0876762240316638
-56600,480,1.1108182713514863
-56500,438,1.0136216726082312
-56400,456,1.055277357783912
-56300,520,1.203386460630777
-56200,463,1.0714767909077878
